distance_km,time_min,fare
24.57,23.95,485.45
23.24,117.6,741.15
47.38,49.69,917.82
19.81,75.91,565.0
23.62,43.24,537.04
37.02,19.09,658.16
15.65,43.33,416.78
49.53,72.83,1014.43
49.17,25.4,876.53
30.44,96.7,803.15
30.24,100.04,805.83
9.2,35.14,296.8
21.61,77.16,604.52
20.09,97.66,646.95
29.11,51.37,632.42
35.4,8.27,603.15
39.75,40.08,774.04
9.8,49.79,348.61
20.35,112.85,700.35
20.73,45.34,493.48
23.4,103.9,710.86
24.07,60.27,587.75
11.51,70.32,431.38
29.79,30.32,595.65
38.14,41.77,732.73
13.93,89.0,532.05
10.94,93.66,495.3
8.52,72.25,392.39
31.03,63.28,703.2
24.56,73.14,647.26
6.98,87.22,411.74
29.2,60.94,668.22
15.12,31.89,370.05
47.73,110.3,1081.26
45.6,91.18,1009.79
2.42,61.43,268.81
2.97,58.31,269.91
0.6,10.39,89.91
24.22,83.89,675.21
23.98,12.35,451.82
6.31,86.26,403.25
2.79,119.2,444.21
46.36,77.07,984.05
29.01,54.35,649.84
18.62,103.21,627.38
1.93,65.96,276.56
29.95,41.42,623.21
48.01,75.87,1005.9
11.57,69.66,433.05
27.37,14.44,504.81
44.46,117.99,1075.16
24.24,97.42,708.42
12.74,6.59,261.02
9.7,19.72,252.66
11.4,16.07,268.89
24.59,35.68,521.28
26.09,19.96,500.92
5.42,40.65,253.98
47.98,57.92,947.0
15.97,116.65,636.86
36.04,6.74,613.26
5.99,60.61,319.1
30.08,87.29,771.96
37.89,50.5,774.57
21.53,81.04,618.14
12.15,91.38,503.32
34.79,68.52,797.64
38.39,103.72,931.14
48.82,79.72,1031.45
16.51,9.9,327.43
11.76,61.48,411.34
20.18,114.41,672.84
39.83,49.95,784.64
10.23,93.37,482.64
14.81,9.51,304.0
10.67,43.28,342.88
38.61,24.0,708.98
2.63,58.89,269.23
27.17,112.09,788.55
3.53,46.82,241.01
29.36,9.62,517.96
35.78,9.31,607.27
7.09,87.94,419.53
38.83,90.01,891.59
49.83,117.39,1140.9
29.8,29.04,584.87
38.92,13.91,664.71
34.54,16.86,619.38
49.49,91.59,1080.03
25.11,21.24,485.46
45.31,31.46,824.94
43.34,39.95,814.09
35.52,65.4,771.09
5.82,20.76,196.54
42.66,70.81,892.0
9.74,8.26,221.56
42.43,94.99,965.51
39.6,35.01,748.77
3.14,50.33,243.75
17.83,79.42,553.03
2.38,94.23,369.34
26.64,66.48,648.75
10.21,83.27,454.54
40.88,62.77,852.72
20.66,8.94,394.26
9.1,60.17,371.07
5.87,10.76,169.76
4.81,82.98,377.49
8.27,64.38,371.72
38.5,83.65,870.3
43.6,65.51,899.24
44.54,55.45,877.61
21.2,75.64,588.64
38.56,32.9,723.24
46.76,23.85,818.36
17.61,60.87,502.33
6.09,17.42,193.95
16.16,52.52,443.82
42.65,101.22,977.57
40.37,91.86,936.98
33.86,87.45,832.86
45.61,78.04,964.29
21.89,86.63,636.83
14.45,18.81,321.4
43.21,99.25,991.27
30.86,67.93,714.05
21.22,49.18,515.5
47.5,46.2,905.53
7.79,115.71,517.15
31.73,73.6,744.93
39.89,86.35,900.12
5.78,96.82,425.01
11.58,95.3,509.38
36.8,26.66,676.2
25.35,119.86,791.02
46.96,119.22,1104.91
44.71,107.95,1062.61
7.65,94.17,448.74
38.95,64.36,842.49
16.4,34.78,391.77
26.46,34.98,562.74
29.73,81.14,742.15
37.93,24.48,701.27
6.49,25.66,224.76
23.04,92.65,681.47
6.64,5.71,164.91
15.71,116.96,631.31
28.6,72.75,689.64
48.96,116.93,1154.05
38.58,29.34,711.61
2.44,108.95,422.39
48.07,109.35,1092.83
47.81,17.24,810.27
29.37,60.84,674.82
16.25,53.07,448.3
10.96,76.84,449.84
42.04,59.34,865.4
28.57,107.98,796.33
39.09,7.61,661.91
42.45,95.65,974.47
40.1,70.15,864.77
17.32,39.06,427.3
7.61,70.26,372.08
31.43,55.84,687.39
43.99,57.68,872.55
17.47,77.42,540.13
12.21,61.86,419.66
18.63,41.8,446.8
17.7,93.97,594.67
25.76,105.38,751.16
26.99,103.0,751.13
28.17,34.06,571.35
41.79,70.09,887.66
32.76,28.11,634.04
31.17,102.45,845.69
38.34,67.89,826.4
24.88,79.68,667.51
22.32,46.56,526.02
10.03,20.9,260.95
9.52,84.18,442.74
29.87,5.88,522.95
42.3,36.19,793.18
16.81,70.27,512.84
42.28,94.23,975.09
19.75,62.5,531.75
30.82,13.16,559.89
43.74,45.67,858.67
12.49,59.8,419.27
7.34,45.01,300.53
3.66,90.02,384.75
22.22,62.81,577.48
35.66,60.63,767.4
4.05,114.63,458.38
7.77,95.21,459.83
25.91,11.78,474.89
19.06,76.38,566.57
30.51,37.94,621.93
2.65,95.67,377.73
24.38,104.01,734.12
12.4,50.85,386.05
34.58,26.68,648.81
16.99,52.67,460.18
17.37,36.55,420.97
0.58,84.54,310.35
40.0,9.51,675.14
45.06,83.99,973.23
47.52,76.17,981.01
30.63,80.1,740.31
7.97,84.04,421.08
44.26,39.52,834.54
13.23,49.87,398.07
18.49,8.75,348.41
6.87,86.7,413.35
38.41,107.22,944.92
6.56,45.66,284.19
6.64,80.13,386.94
31.27,7.64,544.67
22.0,37.81,501.72
26.92,88.51,706.52
17.08,13.01,349.48
27.97,96.15,740.74
2.69,118.63,450.76
18.98,61.08,508.88
16.63,86.9,554.56
29.01,116.46,818.39
32.27,16.15,577.96
37.14,56.39,762.61
33.13,101.54,853.65
37.41,99.27,905.66
47.83,40.6,874.97
16.69,42.93,427.08
43.55,12.23,743.42
38.38,85.2,870.15
2.81,57.19,266.44
16.58,84.77,556.06
9.79,19.72,256.55
40.94,66.26,868.27
8.16,48.32,315.25
13.52,16.34,299.44
42.49,23.34,753.88
23.14,58.23,577.79
35.8,89.1,864.88
0.91,63.05,254.41
26.44,32.52,536.34
23.87,18.62,475.35
22.05,93.14,657.8
48.39,105.26,1063.39
46.47,13.93,778.51
20.51,83.17,610.57
29.16,63.16,680.72
41.14,112.17,1013.41
35.74,50.47,732.4
20.13,90.11,616.88
2.49,98.64,383.26
20.28,17.96,414.72
14.84,17.61,325.56
12.72,7.08,265.55
26.43,91.49,715.68
49.76,70.41,1014.46
16.93,50.17,454.37
37.79,52.08,764.82
43.41,59.83,883.25
3.22,12.71,137.23
40.11,46.03,792.19
49.17,98.01,1078.72
36.39,5.11,613.08
20.77,7.24,380.53
37.17,53.16,763.85
1.81,78.13,318.03
39.51,22.94,717.83
16.04,62.55,466.11
36.06,87.16,852.73
20.33,32.61,453.72
12.58,22.36,308.45
14.97,107.6,605.01
27.84,12.94,507.92
39.03,28.2,718.46
12.8,78.23,474.86
26.51,107.39,775.81
38.65,107.52,961.4
6.14,75.86,365.58
15.55,85.67,542.47
35.57,103.57,886.36
34.51,65.13,757.68
34.03,88.32,833.05
19.93,118.73,700.36
15.52,16.44,331.34
17.3,19.71,374.04
3.84,69.76,315.87
2.67,106.73,410.18
38.58,73.18,855.25
17.36,33.19,408.28
46.05,117.2,1109.01
10.91,69.52,426.82
34.7,74.85,795.92
34.11,49.79,710.49
8.15,67.65,373.65
0.95,57.86,235.6
22.51,103.27,692.95
32.94,23.39,618.98
22.24,59.11,560.92
47.1,20.62,810.99
43.36,11.25,741.89
49.52,93.39,1083.3
46.19,17.99,790.48
45.72,46.42,873.85
48.09,51.79,935.4
6.13,44.21,277.78
21.74,10.7,402.07
10.46,7.21,230.49
10.07,65.73,394.74
35.23,68.1,767.41
27.54,64.01,650.36
9.78,91.48,470.44
37.94,85.19,863.94
21.89,95.73,660.17
44.83,21.33,798.2
18.24,85.25,577.17
28.28,6.36,497.17
18.86,43.06,461.66
20.67,23.58,427.78
13.54,117.03,598.89
2.96,9.82,123.89
19.76,104.55,657.24
38.83,91.51,916.72
24.41,51.5,567.39
17.27,98.46,599.44
27.87,28.11,552.34
33.48,99.17,841.87
39.97,99.78,959.23
22.51,24.33,459.92
20.17,44.1,492.7
33.02,30.86,630.86
16.14,73.47,513.79
9.36,102.83,496.15
20.38,30.39,449.67
9.01,100.12,494.95
22.94,22.51,459.88
48.42,55.81,946.62
36.55,56.98,773.68
14.82,83.48,519.05
13.24,32.73,351.4
30.87,12.44,549.39
36.83,71.67,805.22
28.03,47.77,621.51
4.53,102.11,429.22
10.09,81.31,450.69
11.99,84.07,477.53
45.36,17.03,777.92
38.21,16.7,668.57
25.69,26.62,516.91
43.4,51.17,864.03
21.94,52.28,535.03
22.98,103.88,718.69
36.16,112.81,939.18
41.96,111.64,1002.67
10.57,103.65,516.22
41.61,79.8,911.91
36.84,33.59,700.33
31.39,67.42,724.39
13.21,107.9,571.3
27.28,15.56,508.2
41.63,78.39,914.39
35.72,109.31,902.17
7.51,56.22,332.12
40.88,97.6,960.07
3.55,87.82,368.75
26.19,88.54,690.46
6.74,109.1,466.79
19.04,71.97,548.51
43.59,29.1,781.53
10.7,34.96,317.68
9.18,84.58,453.06
45.42,27.87,822.01
16.78,76.05,539.09
10.89,100.9,516.32
16.28,106.36,610.99
25.22,97.29,718.56
44.08,88.52,982.34
5.85,16.95,188.35
25.01,107.49,757.6
45.24,17.96,788.92
41.08,87.92,927.51
5.55,76.44,358.24
38.81,40.88,757.01
31.22,46.61,658.47
15.68,13.2,322.03
10.33,76.17,429.3
46.99,60.33,932.81
6.0,93.41,421.22
35.43,11.29,616.34
27.74,49.16,616.94
36.4,25.75,683.34
22.14,54.69,544.88
35.19,83.02,822.12
31.58,94.07,811.08
32.08,80.25,762.06
29.93,30.48,587.16
27.09,17.46,518.14
18.49,117.26,693.72
47.72,106.93,1104.96
28.65,35.93,587.47
5.18,74.72,354.8
18.69,23.15,399.32
35.7,54.38,750.09
41.48,85.6,927.71
13.36,87.06,506.27
27.46,44.12,589.77
11.08,87.05,475.75
30.69,45.89,647.64
39.82,94.84,943.54
42.48,102.72,1006.65
38.96,24.45,713.51
15.36,16.99,333.25
47.38,82.47,1001.71
44.36,41.57,836.42
44.76,96.78,1021.28
49.19,100.14,1078.49
43.78,70.69,916.61
42.98,49.52,836.89
37.4,53.24,773.3
28.37,97.14,762.87
36.61,110.62,916.89
14.87,76.61,503.59
44.69,113.07,1064.11
46.5,92.22,1014.92
11.52,34.41,326.41
2.15,16.72,131.71
8.89,11.26,216.55
21.12,99.45,659.52
35.27,91.69,861.06
27.38,97.81,755.3
24.25,97.6,701.58
6.83,29.45,242.33
4.62,90.49,391.1
10.67,17.13,265.16
41.44,77.99,889.26
24.84,37.85,541.42
6.15,21.84,206.21
36.13,115.52,941.03
12.34,7.96,256.57
41.7,63.49,880.65
21.46,26.26,451.83
23.55,38.08,522.48
5.16,50.66,275.57
27.56,86.63,729.44
49.62,112.8,1136.01
38.33,83.89,876.96
33.35,52.49,703.96
19.55,67.39,544.09
20.25,80.11,596.55
9.71,101.01,492.71
36.25,37.12,714.6
38.84,13.13,661.27
40.93,91.57,934.06
42.17,79.93,919.68
34.06,8.58,594.81
44.1,83.75,966.25
14.68,36.38,381.2
40.08,26.24,725.62
40.18,60.72,832.39
13.0,74.24,468.47
25.32,5.74,445.66
16.3,91.27,569.47
4.39,45.69,253.66
15.26,20.83,343.91
7.65,59.0,340.53
48.8,33.44,878.13
30.24,43.99,637.03
35.13,54.78,744.4
7.41,98.66,448.74
37.66,67.67,823.68
31.91,37.75,640.45
40.43,78.03,889.27
33.34,9.19,579.37
28.05,31.58,567.65
40.57,87.25,915.66
1.05,37.76,181.54
37.9,77.2,841.43
39.56,54.14,799.97
21.64,54.75,539.23
30.77,48.46,651.83
7.13,85.62,410.61
31.32,71.61,718.31
38.55,111.03,966.34
22.28,52.05,542.93
28.13,118.62,820.0
29.42,38.19,607.68
36.31,19.79,654.27
17.49,39.35,431.78
40.6,25.27,742.38
45.45,11.71,768.45
20.64,12.91,399.98
39.36,61.66,816.26
25.51,68.39,628.87
41.0,93.75,953.55
38.01,82.92,876.72
43.47,69.11,926.59
8.72,94.35,464.76
46.84,39.07,866.42
38.41,69.36,835.0
33.85,21.44,618.31
34.4,73.21,791.65
32.86,10.78,579.87
24.0,52.02,569.79
17.46,111.71,652.28
46.32,45.11,889.3
31.69,83.9,771.06
5.37,63.86,321.53
8.97,13.39,227.12
43.69,58.45,875.02
11.57,19.93,284.3
19.53,84.75,594.76
27.17,50.39,606.54
42.09,98.31,968.4
1.9,21.13,140.81
32.36,69.71,753.37
32.78,11.18,576.58
42.41,96.1,971.26
12.43,106.18,553.83
23.43,12.79,437.33
29.2,69.33,705.13
17.08,66.28,502.7
3.25,42.11,229.3
5.4,96.68,422.14
45.06,37.32,832.31
26.41,96.73,740.39
19.63,8.02,372.93
5.86,8.41,163.36
40.55,35.72,759.97
5.28,75.67,355.38
27.84,38.63,570.7
34.91,104.14,877.86
38.37,5.51,641.07
42.66,32.25,779.61
44.01,17.65,762.09
16.63,21.98,360.88
31.79,115.82,863.41
35.73,21.47,659.12
29.21,58.99,673.93
6.37,66.27,341.69
42.79,28.2,783.01
38.74,37.58,734.63
18.31,90.09,600.61
8.36,52.3,328.19
34.59,57.89,742.11
14.77,16.65,320.59
0.95,10.23,94.17
1.83,58.62,253.66
32.49,12.31,570.09
18.42,59.26,502.87
17.21,71.27,512.73
19.79,55.72,518.61
19.09,92.47,621.22
44.25,107.06,1025.46
22.89,34.51,490.88
39.63,86.8,908.51
39.88,54.82,805.12
34.54,60.99,752.08
25.71,102.4,744.32
18.08,56.34,497.75
17.86,22.43,390.43
48.57,57.41,960.63
49.87,26.52,871.39
26.0,102.23,762.28
46.99,57.2,925.92
49.77,45.65,916.5
31.17,80.56,762.05
20.94,62.54,549.4
32.32,52.21,695.01
17.67,54.92,470.46
5.87,102.15,441.03
39.61,7.26,664.83
30.17,85.81,757.68
6.14,119.23,498.53
37.88,40.96,750.04
23.15,36.2,499.08
3.33,95.14,384.62
3.64,18.64,160.94
21.01,39.43,483.04
10.59,12.7,245.03
33.07,70.84,754.48
7.22,46.42,300.21
39.05,32.8,729.44
49.33,116.24,1133.59
33.07,29.7,638.06
37.6,103.95,939.32
16.26,110.08,624.83
34.39,52.27,729.39
32.93,68.13,739.54
32.76,115.01,876.01
10.48,50.14,356.66
49.71,82.99,1046.89
45.58,101.38,1024.26
43.63,83.23,950.22
5.8,46.35,276.37
21.21,31.95,463.04
26.13,9.84,468.01
46.57,48.37,888.76
29.43,62.84,671.37
6.48,14.37,192.05
10.07,60.53,381.19
1.95,77.17,306.06
43.97,10.47,735.88
14.72,9.64,296.54
5.78,109.93,471.23
40.92,105.62,979.09
2.44,80.04,331.68
25.47,96.54,737.81
48.42,100.33,1076.78
34.69,52.79,736.68
18.33,107.96,650.66
41.97,46.44,824.0
21.97,99.42,674.59
17.99,50.8,471.75
8.15,44.57,311.38
8.02,91.54,442.89
24.05,88.1,666.65
41.82,70.8,895.66
39.32,15.81,676.87
43.11,114.19,1047.9
3.26,88.29,362.94
12.96,88.7,509.06
14.98,73.55,485.86
27.2,18.59,521.02
43.87,28.81,794.89
30.89,34.59,623.56
11.51,61.43,404.78
22.29,36.16,484.93
14.94,116.88,632.15
2.76,5.22,107.39
26.2,100.08,754.76
7.4,117.54,521.05
26.72,16.8,497.58
21.2,86.83,627.58
16.51,41.01,419.02
23.62,64.44,620.0
2.87,59.54,274.35
16.83,27.02,378.99
38.79,29.1,716.74
37.96,34.85,731.21
32.81,29.44,627.32
23.79,51.91,567.6
22.29,102.37,679.7
6.95,82.61,399.24
4.67,12.04,157.98
10.35,115.08,556.46
39.5,83.94,889.71
23.05,105.07,721.53
1.76,97.28,362.25
16.62,74.81,511.33
33.95,23.49,621.54
39.2,67.71,861.61
21.76,65.83,578.16
15.94,9.3,316.95
33.27,74.44,763.16
23.06,96.93,687.22
42.94,100.89,1017.85
27.8,69.54,680.68
44.31,29.07,818.32
38.38,92.62,893.24
6.3,30.52,235.49
0.63,27.98,144.4
48.49,40.62,912.46
32.51,48.42,687.96
21.81,101.37,676.8
18.59,71.34,537.94
18.64,99.88,631.03
21.66,40.7,480.0
36.38,31.4,691.99
5.56,7.07,157.6
8.89,92.52,466.55
25.34,8.77,454.3
42.38,112.67,1040.29
31.73,70.33,744.69
14.96,81.88,522.84
25.11,30.19,525.62
27.46,19.75,527.07
46.44,48.79,904.96
20.29,52.58,517.82
39.01,30.04,703.32
21.99,63.09,572.11
3.29,72.38,313.76
10.51,5.97,224.0
40.96,51.9,805.34
45.81,101.89,1038.41
12.57,46.36,376.21
29.38,19.27,562.0
33.21,68.26,760.28
41.35,78.78,908.53
22.09,29.11,470.8
1.02,15.4,110.87
37.23,49.4,752.0
16.56,11.02,338.97
43.95,62.83,904.7
0.88,12.51,100.06
38.64,17.4,678.9
8.46,81.68,423.66
17.49,11.53,349.04
17.15,48.32,447.02
34.06,68.05,770.56
45.12,96.67,1020.24
32.83,104.14,845.75
32.23,21.18,601.52
45.64,107.53,1043.11
18.28,100.53,606.58
17.87,82.99,572.53
30.18,48.09,642.98
29.43,50.12,650.44
6.29,23.54,217.28
23.69,42.44,535.55
17.16,73.73,525.83
33.9,44.58,694.98
29.11,103.34,800.13
2.4,110.96,416.62
10.48,96.36,495.3
31.86,80.76,766.39
35.09,45.35,706.71
28.51,67.93,694.07
8.82,102.36,487.9
21.12,58.46,544.21
27.67,7.56,490.44
7.54,108.11,489.37
42.62,67.36,883.6
24.71,63.33,606.54
32.77,97.19,833.11
2.42,10.96,120.25
13.79,75.61,478.97
42.6,118.27,1038.79
1.32,15.28,113.19
39.22,80.24,878.94
3.89,67.66,312.03
24.03,111.68,744.9
1.99,16.88,131.65
27.46,99.78,759.25
14.53,17.82,323.75
43.64,57.32,865.42
10.08,78.33,437.55
5.56,98.28,422.49
40.36,67.24,857.75
5.54,105.02,443.09
42.58,22.95,765.82
20.14,22.59,424.42
7.04,90.04,427.84
43.36,73.21,907.63
48.71,79.23,1026.94
15.89,116.73,635.7
24.15,114.62,749.24
32.15,81.9,784.97
34.57,100.75,873.96
17.98,57.09,490.51
40.81,110.64,978.49
30.12,27.63,584.78
3.26,110.73,438.62
30.66,56.91,658.68
22.5,110.24,714.4
14.94,80.97,520.04
28.77,93.11,768.02
44.07,93.15,1000.64
12.52,105.38,557.53
41.3,13.52,708.22
38.68,62.51,817.44
3.82,38.71,224.35
21.8,73.07,596.52
24.43,101.22,711.46
15.47,56.69,459.25
41.89,82.7,914.15
23.52,78.35,632.39
16.33,56.02,461.03
22.24,89.82,652.02
4.78,8.84,149.15
0.7,112.88,404.67
9.36,73.36,405.72
40.77,103.68,967.99
17.75,116.24,666.52
10.04,57.2,368.14
16.52,26.79,375.85
43.92,25.06,788.38
47.66,74.05,988.6
13.91,33.51,357.84
28.55,39.18,591.64
32.69,52.98,700.45
1.69,90.22,340.81
26.35,113.87,789.15
15.4,47.91,422.62
17.75,46.17,453.13
42.41,106.41,1004.86
2.46,94.24,363.9
30.89,63.26,709.48
31.97,59.67,713.85
29.62,24.5,556.67
4.19,7.41,132.72
28.61,56.69,643.4
20.01,101.98,666.01
19.4,94.34,631.87
8.03,51.23,323.77
35.02,40.96,692.51
1.82,86.33,338.55
0.86,40.92,184.02
31.25,105.18,831.66
36.07,66.82,804.1
40.76,93.79,932.63
31.72,81.36,765.59
10.59,53.48,375.42
5.58,110.92,471.44
2.19,116.89,428.56
22.58,84.92,636.1
8.4,34.32,279.95
10.58,68.26,407.69
18.61,46.68,462.96
20.51,111.4,696.85
37.89,49.08,770.91
40.48,103.99,957.75
28.43,64.43,664.26
42.68,13.5,734.75
30.35,72.81,724.99
47.03,12.58,782.82
29.15,42.82,617.82
13.8,114.93,602.56
43.6,74.81,933.5
40.27,42.57,784.78
40.72,41.05,780.87
28.83,84.69,740.86
21.58,95.04,659.45
30.31,44.25,635.14
39.38,100.01,952.32
32.28,44.4,659.82
48.47,44.84,898.2
1.09,15.54,114.63
12.0,98.4,536.15
47.22,21.91,812.79
43.16,48.61,852.95
44.98,45.08,847.1
38.19,7.21,653.97
28.02,112.85,820.08
46.96,44.34,900.15
42.27,53.07,841.46
17.78,99.37,606.7
7.21,67.44,354.29
16.66,72.92,527.03
14.25,24.78,336.95
35.3,49.17,731.89
24.46,22.53,484.96
21.62,60.03,550.54
17.67,10.75,349.4
35.25,90.55,867.08
37.62,35.85,706.02
30.54,115.85,850.48
14.87,64.7,468.21
4.1,82.81,362.96
25.25,84.6,684.9
9.51,5.33,206.36
32.4,21.19,584.65
11.13,96.81,505.2
42.5,77.43,920.43
9.74,33.99,304.11
40.36,46.24,808.28
27.69,71.99,676.12
20.86,43.97,495.33
49.64,58.55,963.53
46.0,75.32,939.38
19.76,109.95,675.34
19.97,116.14,699.69
27.28,54.65,620.26
31.75,9.45,547.81
4.62,5.62,135.33
42.61,26.3,763.9
33.23,18.61,595.94
20.73,103.5,684.92
8.8,73.45,404.61
49.18,5.24,810.21
44.28,75.55,940.78
38.49,25.99,704.6
34.08,21.06,626.27
2.18,15.45,130.78
43.26,8.8,729.53
11.07,30.79,303.0
38.91,38.46,732.53
46.3,93.12,1038.44
28.75,106.18,802.58
42.99,68.3,900.42
46.18,44.38,868.21
44.82,33.53,827.27
47.48,6.95,776.28
38.66,61.57,818.27
45.53,87.23,990.25
5.28,102.81,439.0
11.68,104.7,536.97
46.47,101.57,1043.28
3.19,56.53,268.22
5.7,56.62,302.95
25.64,103.93,746.51
25.76,88.58,706.32
10.03,113.2,532.0
20.21,30.47,449.81
20.69,100.22,657.23
3.31,63.21,290.09
36.64,81.42,855.57
46.92,16.6,808.03
12.36,45.78,364.1
43.13,114.31,1050.62
3.97,85.46,358.86
29.52,50.35,636.23
12.12,77.35,471.43
41.76,100.61,971.17
2.2,45.91,220.81
43.32,98.72,993.17
40.66,45.46,789.61
6.7,45.67,288.63
5.18,42.93,258.18
13.43,117.96,604.76
43.15,106.74,1031.4
1.12,114.32,405.86
26.51,46.21,596.38
14.03,38.48,377.73
23.67,82.04,644.56
16.46,61.02,485.67
27.33,79.68,688.42
15.2,40.41,404.8
32.45,54.81,715.52
46.49,19.52,801.49
22.66,66.99,596.27
46.06,101.3,1059.05
43.32,5.31,726.51
9.48,91.42,466.82
0.95,71.14,277.05
37.1,66.0,813.63
32.54,64.42,740.34
5.09,72.23,342.74
6.18,69.72,356.54
18.8,64.84,524.71
6.18,30.65,236.81
32.5,101.25,845.65
30.48,98.17,790.68
23.53,62.45,589.77
31.29,55.52,684.03
2.22,25.13,158.52
22.72,53.01,552.49
34.33,44.46,695.08
39.95,118.76,998.48
49.65,20.86,846.18
4.32,64.91,307.0
14.86,53.18,432.18
41.2,86.4,924.88
15.81,58.27,464.82
0.87,28.84,150.91
0.7,77.27,292.02
44.03,17.36,763.68
40.3,17.81,707.18
41.61,67.35,880.04
19.9,74.13,577.61
31.99,93.11,813.13
49.49,94.53,1086.59
45.58,41.74,849.83
22.27,115.56,720.41
4.14,62.32,300.23
2.04,57.34,251.54
20.04,15.6,402.11
7.3,118.1,511.37
3.39,38.25,214.23
24.28,26.47,499.68
35.92,25.65,666.64
27.63,112.35,810.98
38.76,90.46,894.54
14.41,6.74,288.58
44.74,90.0,987.06
24.26,61.8,594.18
29.98,59.3,683.17
20.2,105.82,672.6
11.37,18.96,275.39
49.26,48.82,929.25
32.75,85.05,784.57
22.19,59.48,559.64
47.72,70.39,977.67
7.68,49.2,314.17
39.72,53.49,809.29
41.59,66.38,859.71
37.43,79.24,836.53
44.22,36.71,824.47
13.01,34.65,349.09
16.71,65.02,491.14
22.93,64.78,593.61
26.94,28.97,537.87
45.14,17.59,786.78
4.11,108.67,442.73
16.16,90.2,564.15
48.63,75.24,987.3
15.17,57.71,448.0
45.58,104.76,1067.97
7.77,95.27,451.64
12.29,6.1,253.62
6.23,115.51,482.39
13.7,23.87,322.21
25.69,88.17,696.24
40.27,112.13,991.0
22.3,47.14,521.98
32.4,93.57,808.38
16.94,44.06,430.79
46.4,86.13,1002.51
21.96,19.06,436.34
39.95,8.84,683.86
14.05,76.54,481.13
10.46,39.71,325.67
37.25,26.13,676.81
38.27,28.19,721.72
13.87,50.85,410.0
21.09,118.86,713.86
29.9,12.99,543.05
43.4,115.61,1046.68
44.76,25.27,791.4
8.76,115.75,530.76
47.22,23.05,831.1
22.03,96.78,668.88
20.1,89.68,625.82
16.62,65.16,493.69
26.33,79.62,690.76
7.48,107.77,478.82
7.64,101.63,464.52
16.71,116.1,657.29
10.15,88.14,467.42
44.02,68.19,915.7
8.04,30.47,260.4
24.08,104.8,720.84
1.64,32.43,173.65
15.23,48.99,426.57
18.98,38.77,455.61
42.24,110.52,1028.37
45.07,67.12,922.26
29.72,110.62,822.46
26.76,112.61,786.27
39.92,106.13,965.1
22.68,16.78,433.84
23.37,61.18,582.05
23.18,76.29,620.67
17.18,47.37,457.11
3.97,41.99,234.01
35.86,118.68,935.28
46.22,99.49,1039.81
30.27,40.17,634.78
0.66,45.67,199.93
43.03,115.71,1036.05
17.91,115.1,652.53
2.18,66.12,284.49
29.45,34.01,594.68
9.21,87.94,454.71
25.21,59.42,605.34
24.8,94.79,707.53
33.19,5.62,568.62
18.36,45.32,463.1
16.38,89.52,566.34
49.8,38.97,904.55
31.92,109.26,854.03
5.15,79.29,367.55
47.37,63.42,961.34
21.52,83.31,621.93
19.74,48.37,491.16
3.58,71.97,319.65
27.53,70.29,666.11
1.54,10.34,104.01
47.19,66.16,941.75
32.78,48.32,674.89
39.92,34.89,757.91
13.38,81.08,493.05
18.55,59.19,506.31
25.45,79.82,665.89
36.97,96.68,893.9
48.58,66.27,987.21
25.75,76.64,662.65
45.34,29.42,812.57
12.03,63.65,411.86
43.35,101.57,995.22
45.34,101.84,1040.33
9.15,44.2,321.01
34.34,111.16,888.76
47.26,92.44,1042.69
35.97,92.69,875.99
21.51,109.37,695.5
28.1,77.67,707.54
41.09,28.66,765.24
27.31,75.63,687.58
19.76,19.83,404.79
19.66,16.3,393.37
7.33,33.99,264.51
36.37,95.4,879.6
10.07,19.15,260.05
24.06,93.67,689.1
24.45,40.84,539.37
34.3,65.2,760.8
31.81,64.83,724.8
15.89,77.52,527.31
12.22,47.28,371.6
29.39,77.28,731.58
16.26,107.65,623.24
1.98,26.67,160.04
14.05,27.9,342.67
24.29,76.19,649.35
49.6,103.92,1128.73
12.32,92.25,507.78
2.95,96.96,385.59
27.48,70.7,677.92
35.81,111.69,920.34
5.41,72.13,344.43
17.64,29.7,405.03
49.23,67.49,1001.98
33.15,44.94,673.52
49.7,98.03,1107.86
35.67,24.99,653.13
43.97,99.99,1001.64
7.24,25.76,237.58
5.1,113.13,460.62
1.36,38.63,187.76
22.28,7.3,410.93
11.81,60.76,405.14
44.44,8.26,737.5
27.29,31.55,561.14
29.16,89.03,750.09
28.59,52.93,630.55
15.01,56.94,441.42
30.73,59.86,683.09
34.02,101.31,874.58
43.41,108.03,1044.04
38.14,73.48,837.14
30.34,21.02,563.26
9.61,109.81,509.81
45.98,5.87,767.34
42.1,39.11,787.71
26.39,97.96,747.95
9.47,81.35,436.3
38.5,56.39,804.42
23.28,37.64,502.28
9.79,19.0,254.65
17.68,108.39,658.34
3.19,64.78,294.55
33.55,22.33,616.97
37.58,114.0,965.17
8.17,21.14,236.24
33.5,65.07,746.57
38.81,102.74,947.77
23.34,61.08,582.71
47.15,89.49,1004.68
45.81,6.03,760.89
16.39,113.8,652.3
26.86,50.7,604.79
33.43,93.14,840.64
4.6,67.97,317.22
37.51,72.3,826.5
24.84,15.06,470.83
35.15,55.93,736.99
49.87,93.77,1080.31
20.33,70.55,569.04
38.54,45.21,764.58
48.9,39.71,918.12
13.92,114.98,607.71
11.2,55.8,386.09
11.47,9.0,248.67
2.43,52.58,242.76
5.1,16.21,175.18
33.59,39.48,667.16
44.66,40.01,840.87
39.02,100.07,924.57
